osmid,y,x,street_count,highway,ref,geometry
11333547173,41.3197679,2.0256586,2,,,POINT (2.0256586 41.3197679)
11333547174,41.3200513,2.0261603,1,crossing,,POINT (2.0261603 41.3200513)
11333547175,41.3202267,2.0259142,3,,,POINT (2.0259142 41.3202267)
11333547178,41.3201167,2.0256997,2,,,POINT (2.0256997 41.3201167)
11333547180,41.3198166,2.0255921,2,crossing,,POINT (2.0255921 41.3198166)
11333547181,41.3197839,2.0256367,2,crossing,,POINT (2.0256367 41.3197839)
11333547182,41.3201285,2.0260528,2,crossing,,POINT (2.0260528 41.3201285)
11382671757,41.3115919,2.0232432,1,,,POINT (2.0232432 41.3115919)
11382809943,41.3236922,2.025381,1,,,POINT (2.025381 41.3236922)
11382809944,41.3220713,2.0282567,2,,,POINT (2.0282567 41.3220713)
11382810160,41.3198539,2.0255412,2,,,POINT (2.0255412 41.3198539)
11382810161,41.319903,2.0254743,2,,,POINT (2.0254743 41.319903)
11382810164,41.3200228,2.0261967,3,,,POINT (2.0261967 41.3200228)
11382810695,41.3145146,2.0213394,1,,,POINT (2.0213394 41.3145146)
11382926110,41.3236443,2.0253767,3,,,POINT (2.0253767 41.3236443)
11382926114,41.3234837,2.0256596,2,,,POINT (2.0256596 41.3234837)
11382926120,41.3233707,2.0268351,2,,,POINT (2.0268351 41.3233707)
11382926122,41.3230432,2.02796,2,,,POINT (2.02796 41.3230432)
11382926124,41.3228218,2.0287229,3,,,POINT (2.0287229 41.3228218)
11383885233,41.3129075,2.0253836,3,,,POINT (2.0253836 41.3129075)
11387988436,41.2787209,2.0530134,1,,,POINT (2.0530134 41.2787209)
11394244978,41.3252416,2.0131302,1,,,POINT (2.0131302 41.3252416)
11394244984,41.3255997,2.0139387,2,crossing,,POINT (2.0139387 41.3255997)
11394244985,41.325527,2.0139949,2,crossing,,POINT (2.0139949 41.325527)
11394306811,41.3260798,2.0161871,1,crossing,,POINT (2.0161871 41.3260798)
11394306861,41.3258195,2.0218183,3,,,POINT (2.0218183 41.3258195)
11397154236,41.3154578,2.0206469,2,,,POINT (2.0206469 41.3154578)
11397154241,41.3155657,2.0207639,3,,,POINT (2.0207639 41.3155657)
11397154243,41.315606,2.0206685,2,crossing,,POINT (2.0206685 41.315606)
11397154244,41.3156258,2.0206178,3,,,POINT (2.0206178 41.3156258)
11397154248,41.3155288,2.0205711,2,,,POINT (2.0205711 41.3155288)
11397154250,41.3156333,2.0205995,1,,,POINT (2.0205995 41.3156333)
11423339066,41.3220169,2.0235331,1,,,POINT (2.0235331 41.3220169)
11423339067,41.3234328,2.0222023,1,,,POINT (2.0222023 41.3234328)
11423394472,41.3234515,2.0223347,4,,,POINT (2.0223347 41.3234515)
11423398708,41.3261569,2.0191612,3,,,POINT (2.0191612 41.3261569)
11423398709,41.3259643,2.0190932,1,,,POINT (2.0190932 41.3259643)
12346156721,41.3236454,2.0240908,3,,,POINT (2.0240908 41.3236454)
12346156722,41.3237345,2.0240857,1,,,POINT (2.0240857 41.3237345)
12346156723,41.3235937,2.0233132,3,,,POINT (2.0233132 41.3235937)
12346156724,41.3236774,2.0232939,1,,,POINT (2.0232939 41.3236774)
1131731004,41.3170088,2.0203526,1,,,POINT (2.0203526 41.3170088)
1134264293,41.3158088,2.0208817,3,,,POINT (2.0208817 41.3158088)
7833889442,41.3124842,1.9950899,1,,,POINT (1.9950899 41.3124842)
7833980749,41.3107318,2.0088552,1,,,POINT (2.0088552 41.3107318)
8346896749,41.3084787,2.005475,2,crossing,,POINT (2.005475 41.3084787)
206378333,41.3044667,2.0140192,1,,,POINT (2.0140192 41.3044667)
211305820,41.3064414,2.0114135,1,,,POINT (2.0114135 41.3064414)
211310173,41.307768,2.0127051,3,,,POINT (2.0127051 41.307768)
211311619,41.3078453,2.0128679,3,,,POINT (2.0128679 41.3078453)
211311623,41.3080744,2.0131103,3,,,POINT (2.0131103 41.3080744)
211313493,41.3082932,2.0132366,3,,,POINT (2.0132366 41.3082932)
211317738,41.3093259,2.0143063,1,,,POINT (2.0143063 41.3093259)
211318993,41.3169258,2.0220082,1,,,POINT (2.0220082 41.3169258)
211318996,41.3169314,2.0222203,1,,,POINT (2.0222203 41.3169314)
211319000,41.3171254,2.0222212,1,,,POINT (2.0222212 41.3171254)
211320732,41.3197461,2.0255578,3,,,POINT (2.0255578 41.3197461)
211321251,41.3198039,2.0258033,3,,,POINT (2.0258033 41.3198039)
211321256,41.3199398,2.0256221,3,,,POINT (2.0256221 41.3199398)
211321896,41.3200496,2.0259714,3,,,POINT (2.0259714 41.3200496)
211321900,41.3200989,2.0257285,3,,,POINT (2.0257285 41.3200989)
214922958,41.2953975,2.0243124,1,,,POINT (2.0243124 41.2953975)
245935461,41.31231,1.9951095,1,,,POINT (1.9951095 41.31231)
473475862,41.2892561,2.0637476,1,,,POINT (2.0637476 41.2892561)
473481295,41.2876744,2.0548472,1,,,POINT (2.0548472 41.2876744)
473481304,41.287532,2.0557536,1,,,POINT (2.0557536 41.287532)
473594000,41.2750075,2.0488566,1,,,POINT (2.0488566 41.2750075)
475575577,41.2966362,2.0554488,1,,,POINT (2.0554488 41.2966362)
576359614,41.3115084,2.0015849,2,crossing,,POINT (2.0015849 41.3115084)
607644091,41.3215474,2.0166448,3,,,POINT (2.0166448 41.3215474)
1091868516,41.3116231,2.0052439,1,,,POINT (2.0052439 41.3116231)
1091868517,41.3108875,2.0042395,1,,,POINT (2.0042395 41.3108875)
1091868533,41.3112152,2.0047056,1,,,POINT (2.0047056 41.3112152)
1092219034,41.317157,2.000968,1,,,POINT (2.000968 41.317157)
1092219043,41.3167387,2.0004087,1,,,POINT (2.0004087 41.3167387)
1105149728,41.3210608,2.0171331,3,,,POINT (2.0171331 41.3210608)
1105149745,41.3170117,2.0114334,1,,,POINT (2.0114334 41.3170117)
1119093874,41.3249716,2.0130957,1,,,POINT (2.0130957 41.3249716)
1119093895,41.3251084,2.0131406,1,,,POINT (2.0131406 41.3251084)
1119093896,41.3251639,2.0130561,1,,,POINT (2.0130561 41.3251639)
1124981404,41.3231259,2.0172887,3,,,POINT (2.0172887 41.3231259)
1124981406,41.3231634,2.0171595,3,,,POINT (2.0171595 41.3231634)
1124981411,41.3260162,2.0159768,1,,,POINT (2.0159768 41.3260162)
1124981460,41.3260179,2.0158539,1,,,POINT (2.0158539 41.3260179)
1124981481,41.3261146,2.0158003,1,,,POINT (2.0158003 41.3261146)
1129273459,41.321236,2.0242115,2,,,POINT (2.0242115 41.321236)
1129273460,41.3211771,2.0242802,1,crossing,,POINT (2.0242802 41.3211771)
1130841542,41.3187909,2.0209698,3,,,POINT (2.0209698 41.3187909)
1130841546,41.3171453,2.0220527,1,,,POINT (2.0220527 41.3171453)
1130841547,41.3171466,2.0221457,1,,,POINT (2.0221457 41.3171466)
1130841552,41.3189816,2.0212142,4,,,POINT (2.0212142 41.3189816)
1130841563,41.3222426,2.0187474,3,,,POINT (2.0187474 41.3222426)
1130841567,41.3230263,2.0172598,3,,,POINT (2.0172598 41.3230263)
1130882734,41.3172782,2.0198347,1,,,POINT (2.0198347 41.3172782)
1131686685,41.3201177,2.0184303,2,,,POINT (2.0184303 41.3201177)
1134264304,41.3201554,2.0184871,3,,,POINT (2.0184871 41.3201554)
1134264306,41.3193764,2.0174333,1,,,POINT (2.0174333 41.3193764)
1134264307,41.3184537,2.0185189,1,,,POINT (2.0185189 41.3184537)
1134264310,41.3205011,2.0178819,3,,,POINT (2.0178819 41.3205011)
1187672560,41.321763,2.0131094,1,,,POINT (2.0131094 41.321763)
1187702147,41.3185285,2.0083477,1,,,POINT (2.0083477 41.3185285)
1187702159,41.32174,2.0126174,1,,,POINT (2.0126174 41.32174)
1188085576,41.3193813,2.0087462,2,,,POINT (2.0087462 41.3193813)
1188085598,41.3187205,2.0078332,1,,,POINT (2.0078332 41.3187205)
1188085605,41.3203706,2.0101036,1,,,POINT (2.0101036 41.3203706)
1200024345,41.313641,2.0264718,1,,,POINT (2.0264718 41.313641)
1200024396,41.3137538,2.0262886,1,,,POINT (2.0262886 41.3137538)
1200024627,41.3138515,2.0263367,1,,,POINT (2.0263367 41.3138515)
1403500805,41.2742774,2.0476763,1,,,POINT (2.0476763 41.2742774)
1512110789,41.3230368,2.0171162,3,,,POINT (2.0171162 41.3230368)
1562259320,41.3116209,2.0019885,1,,,POINT (2.0019885 41.3116209)
1564374009,41.3066866,2.0116104,1,,,POINT (2.0116104 41.3066866)
1672512245,41.3128432,2.0224141,1,,,POINT (2.0224141 41.3128432)
1672512252,41.3119796,2.023356,1,,,POINT (2.023356 41.3119796)
1672512281,41.3101595,2.0279434,1,,,POINT (2.0279434 41.3101595)
1672512320,41.3118983,2.0234172,1,,,POINT (2.0234172 41.3118983)
1885951241,41.3078858,2.0126508,3,,,POINT (2.0126508 41.3078858)
1885951247,41.3082337,2.0129621,3,,,POINT (2.0129621 41.3082337)
1910641819,41.3116958,1.9999989,2,crossing,,POINT (1.9999989 41.3116958)
1998592889,41.2960856,2.0567667,2,,,POINT (2.0567667 41.2960856)
1998592904,41.2947709,2.0567722,1,,,POINT (2.0567722 41.2947709)
2088165801,41.3128838,2.0252206,1,,,POINT (2.0252206 41.3128838)
2142861448,41.3235865,2.0182201,1,,,POINT (2.0182201 41.3235865)
2143335923,41.3199381,2.0224791,1,,,POINT (2.0224791 41.3199381)
2143335927,41.3196598,2.0221341,1,,,POINT (2.0221341 41.3196598)
2143335951,41.3193622,2.0240483,1,,,POINT (2.0240483 41.3193622)
2143335973,41.3202868,2.0252914,1,,,POINT (2.0252914 41.3202868)
2143335976,41.3203477,2.0253966,1,,,POINT (2.0253966 41.3203477)
2187122053,41.3193963,2.0217626,1,,,POINT (2.0217626 41.3193963)
2187127500,41.3214123,2.0176147,1,,,POINT (2.0176147 41.3214123)
2208488594,41.2870635,2.0678775,1,,,POINT (2.0678775 41.2870635)
2208488621,41.2882558,2.0663858,2,,,POINT (2.0663858 41.2882558)
2208488895,41.2949263,2.0569854,3,,,POINT (2.0569854 41.2949263)
2213034710,41.2949003,2.0573412,2,,,POINT (2.0573412 41.2949003)
2338293588,41.3105013,2.0113598,1,,,POINT (2.0113598 41.3105013)
2338293589,41.3111366,2.0102498,1,,,POINT (2.0102498 41.3111366)
2338293590,41.3101366,2.0113525,1,,,POINT (2.0113525 41.3101366)
2338293591,41.3099956,2.0118486,1,,,POINT (2.0118486 41.3099956)
2338293592,41.3107995,2.0097136,1,,,POINT (2.0097136 41.3107995)
2338293593,41.3110005,2.0100337,1,,,POINT (2.0100337 41.3110005)
2338293594,41.3102434,2.0118675,1,,,POINT (2.0118675 41.3102434)
2338293595,41.310326,2.0113563,1,,,POINT (2.0113563 41.310326)
2338293596,41.3104227,2.0109126,1,,,POINT (2.0109126 41.3104227)
2338293597,41.3102414,2.010926,1,,,POINT (2.010926 41.3102414)
2338293598,41.3100984,2.0113518,1,,,POINT (2.0113518 41.3100984)
2338293599,41.3105896,2.0102512,1,,,POINT (2.0102512 41.3105896)
2338293600,41.3103523,2.0113568,1,,,POINT (2.0113568 41.3103523)
2338293601,41.3107047,2.0105796,1,,,POINT (2.0105796 41.3107047)
2338293602,41.3108539,2.0107356,1,,,POINT (2.0107356 41.3108539)
2338293603,41.3104428,2.0118884,1,,,POINT (2.0118884 41.3104428)
2338293604,41.3105597,2.0113609,1,,,POINT (2.0113609 41.3105597)
2338293605,41.310602,2.010918,1,,,POINT (2.010918 41.310602)
2908872132,41.295484,2.0395385,1,,,POINT (2.0395385 41.295484)
2987193088,41.322285,2.0292405,3,,,POINT (2.0292405 41.322285)
2987193095,41.3228513,2.0300428,3,,,POINT (2.0300428 41.3228513)
2987196295,41.3230253,2.02992,3,,,POINT (2.02992 41.3230253)
2987198243,41.322392,2.0290485,3,,,POINT (2.0290485 41.322392)
4087692901,41.3177099,2.0107434,1,,,POINT (2.0107434 41.3177099)
4087692906,41.3179053,2.0083934,1,,,POINT (2.0083934 41.3179053)
4223738578,41.3151047,2.0206065,2,,,POINT (2.0206065 41.3151047)
4223738581,41.3152946,2.0208317,1,,,POINT (2.0208317 41.3152946)
4584610470,41.310467,2.0038131,1,,,POINT (2.0038131 41.310467)
4584610471,41.3105236,2.003738,1,,,POINT (2.003738 41.3105236)
4620449099,41.3115659,2.0053699,1,,,POINT (2.0053699 41.3115659)
5345098826,41.3214777,2.0139168,1,,,POINT (2.0139168 41.3214777)
5346954184,41.3223838,2.0157922,4,,,POINT (2.0157922 41.3223838)
5401631423,41.3164014,2.0121349,1,,,POINT (2.0121349 41.3164014)
5772382680,41.2970982,2.0372805,1,,,POINT (2.0372805 41.2970982)
5794380682,41.2735823,2.0454264,1,,,POINT (2.0454264 41.2735823)
7179581594,41.306396,2.0287396,1,,,POINT (2.0287396 41.306396)
7179581596,41.3056033,2.0293174,1,,,POINT (2.0293174 41.3056033)
7788152921,41.2967355,2.0557437,2,crossing,,POINT (2.0557437 41.2967355)
7839120968,41.3152529,2.0269046,1,,,POINT (2.0269046 41.3152529)
7839120969,41.3163278,2.0279379,1,,,POINT (2.0279379 41.3163278)
8119286345,41.3219144,2.0235593,2,,,POINT (2.0235593 41.3219144)
8664908619,41.3115864,2.0009134,2,bus_stop,106652,POINT (2.0009134 41.3115864)
9959380164,41.3231033,2.0297328,3,,,POINT (2.0297328 41.3231033)
10093451976,41.3207441,2.0249579,1,,,POINT (2.0249579 41.3207441)
10093451977,41.3207302,2.0249867,1,,,POINT (2.0249867 41.3207302)
10093451978,41.3206893,2.0250092,1,,,POINT (2.0250092 41.3206893)
10093506076,41.3213063,2.0243212,2,,,POINT (2.0243212 41.3213063)
10108126918,41.3234146,2.0306741,2,,,POINT (2.0306741 41.3234146)
10185494293,41.32251,2.0289559,3,,,POINT (2.0289559 41.32251)
10185494294,41.321855,2.0280476,3,,,POINT (2.0280476 41.321855)
10185494295,41.3215722,2.0279423,4,,,POINT (2.0279423 41.3215722)
10207374170,41.3231379,2.0280033,1,,,POINT (2.0280033 41.3231379)
10207374193,41.3255886,2.0215788,1,,,POINT (2.0215788 41.3255886)
10207412147,41.3234791,2.0222458,3,,,POINT (2.0222458 41.3234791)
10207412148,41.3226014,2.0228372,1,,,POINT (2.0228372 41.3226014)
10207412150,41.3213583,2.0242631,3,,,POINT (2.0242631 41.3213583)
10207412151,41.3234579,2.026864,1,,,POINT (2.026864 41.3234579)
10207412153,41.3244993,2.0240836,1,,,POINT (2.0240836 41.3244993)
10207412154,41.3231196,2.0242922,3,,,POINT (2.0242922 41.3231196)
10207412156,41.3215765,2.0276702,1,,,POINT (2.0276702 41.3215765)
10207412159,41.3221018,2.0282149,2,,,POINT (2.0282149 41.3221018)
10207412160,41.3226304,2.0275287,3,,,POINT (2.0275287 41.3226304)
10207683471,41.3232777,2.029974,2,traffic_signals,,POINT (2.029974 41.3232777)
10207683472,41.3231758,2.0301175,2,traffic_signals,,POINT (2.0301175 41.3231758)
10840344509,41.3235355,2.0257291,1,,,POINT (2.0257291 41.3235355)
11382809939,41.3212759,2.0267194,3,,,POINT (2.0267194 41.3212759)
11382809941,41.32224,2.0254326,4,,,POINT (2.0254326 41.32224)
11382809942,41.3216617,2.026205,4,,,POINT (2.026205 41.3216617)
11382809945,41.3220366,2.0283035,1,,,POINT (2.0283035 41.3220366)
11382810675,41.3146107,2.0210861,3,,,POINT (2.0210861 41.3146107)
11382810677,41.315185,2.0207018,3,,,POINT (2.0207018 41.315185)
11423339058,41.3212696,2.0256854,3,,,POINT (2.0256854 41.3212696)
11423339059,41.3218507,2.0249391,3,,,POINT (2.0249391 41.3218507)
12346156720,41.3236882,2.024206,2,,,POINT (2.024206 41.3236882)
12346156730,41.322169,2.0268981,3,,,POINT (2.0268981 41.322169)
245936393,41.3127781,2.0002066,1,,,POINT (2.0002066 41.3127781)
245936399,41.3131525,1.9983587,1,,,POINT (1.9983587 41.3131525)
245936456,41.3145507,2.0003322,1,,,POINT (2.0003322 41.3145507)
245936514,41.3140123,2.0019308,1,,,POINT (2.0019308 41.3140123)
1092263639,41.3145287,2.0031684,1,,,POINT (2.0031684 41.3145287)
1116354100,41.3094853,2.0140352,1,,,POINT (2.0140352 41.3094853)
1124937218,41.324486,2.0121198,1,,,POINT (2.0121198 41.324486)
2143335919,41.3188894,2.0224239,1,,,POINT (2.0224239 41.3188894)
2143335949,41.3200461,2.0231338,1,,,POINT (2.0231338 41.3200461)
2143335961,41.3191474,2.0227766,1,,,POINT (2.0227766 41.3191474)
2143335962,41.3210282,2.0244524,1,,,POINT (2.0244524 41.3210282)
2143335969,41.3194427,2.0231514,1,,,POINT (2.0231514 41.3194427)
4358780494,41.3249756,2.0115973,1,,,POINT (2.0115973 41.3249756)
6280547322,41.3149329,2.003747,1,,,POINT (2.003747 41.3149329)
